,AAPL,MSFT,NVDA,GOOGL,AMZN,META,AVGO,ASML,TSM,ADBE,NFLX,AMD,^NDX,QQQ,SPY
2017-06-07,36.080474853515625,65.74507904052734,3.6808955669403076,49.699485778808594,50.503501892089844,152.05783081054688,19.82512092590332,123.67172241210938,29.136240005493164,143.6199951171875,16.56100082397461,12.380000114440918,5877.58984375,135.1608428955078,211.86355590820312
2017-06-08,35.99223327636719,65.34547424316406,3.9479775428771973,49.837440490722656,50.51350021362305,153.63681030273438,19.877357482910156,124.6131820678711,29.43193244934082,142.6300048828125,16.58799934387207,12.899999618530273,5885.2998046875,135.30215454101562,211.96788024902344
2017-06-09,34.59657287597656,63.86507797241211,3.692744016647339,48.14224624633789,48.91550064086914,148.56224060058594,18.972177505493164,120.0167007446289,28.600828170776367,138.0500030517578,15.803000450134277,12.279999732971191,5741.93994140625,131.9188690185547,211.64617919921875
2017-06-12,33.76984786987305,63.3746452331543,3.7018773555755615,47.72986602783203,48.24549865722656,147.41029357910156,18.91993522644043,119.13983154296875,28.161312103271484,137.25,15.144000053405762,12.09000015258789,5708.18017578125,131.2120819091797,211.60272216796875
2017-06-13,34.04154586791992,64.16478729248047,3.737175464630127,48.16111373901367,49.03950119018555,149.63473510742188,18.940988540649414,121.7703628540039,28.417028427124023,139.08999633789062,15.272000312805176,11.960000038146973,5751.81982421875,132.27699279785156,212.63743591308594
2017-06-14,33.709476470947266,63.81965637207031,3.7450740337371826,48.033573150634766,48.82350158691406,149.20773315429688,18.75387191772461,120.12741088867188,28.488950729370117,138.25,15.220000267028809,11.770000457763672,5727.06982421875,131.7021484375,212.367919921875
2017-06-15,33.507442474365234,63.483642578125,3.7611191272735596,47.64897537231445,48.208499908447266,148.76084899902344,18.63407325744629,117.75532531738281,28.321136474609375,137.52000427246094,15.175999641418457,11.5,5700.89013671875,131.11785888671875,211.959228515625
2017-06-16,33.038352966308594,63.574462890625,3.7426064014434814,47.57155990600586,49.385501861572266,149.5950469970703,18.497840881347656,119.64747619628906,28.664758682250977,137.83999633789062,15.23799991607666,11.4399995803833,5681.47998046875,130.5489501953125,212.0054931640625
2017-06-19,33.98349380493164,64.36459350585938,3.883305788040161,48.39533615112305,49.75849914550781,151.80955505371094,18.881492614746094,121.32730865478516,28.936464309692383,140.35000610351562,15.34000015258789,11.930000305175781,5772.22021484375,132.73190307617188,213.7705078125
2017-06-20,33.67464828491211,63.49272537231445,3.8776278495788574,48.08617401123047,49.62950134277344,151.19386291503906,18.79067611694336,118.59527587890625,28.872528076171875,140.91000366210938,15.204999923706055,12.640000343322754,5726.31005859375,131.69236755371094,212.32879638671875
2017-06-21,33.87434768676758,63.81965637207031,3.9363768100738525,48.56257629394531,50.11149978637695,152.8423614501953,19.192333221435547,120.38587951660156,29.336027145385742,144.24000549316406,15.503000259399414,13.979999542236328,5782.39013671875,132.99642944335938,212.27638244628906
2017-06-22,33.81863021850586,63.81058120727539,3.9092233180999756,48.464813232421875,50.064998626708984,152.33587646484375,19.107778549194336,120.00745391845703,29.336027145385742,143.69000244140625,15.48900032043457,14.380000114440918,5779.8701171875,132.95867919921875,212.1802978515625
2017-06-23,33.96956253051758,64.67337036132812,3.7971580028533936,48.93476486206055,50.1870002746582,153.9943084716797,19.20330238342285,124.27165985107422,29.35201644897461,145.41000366210938,15.802000045776367,14.170000076293945,5803.10986328125,133.46896362304688,212.43365478515625
2017-06-26,33.86275100708008,64.05580139160156,3.7556886672973633,48.24000930786133,49.69900131225586,152.52459716796875,19.00677490234375,123.47789764404297,29.81327247619629,144.9600067138672,15.75,14.079999923706055,5777.58984375,132.84532165527344,212.5733642578125
2017-06-27,33.37739562988281,62.85697555541992,3.618198871612549,47.049007415771484,48.8390007019043,149.53543090820312,18.425809860229492,122.17642211914062,28.955106735229492,142.5399932861328,15.102999687194824,13.399999618530273,5671.60009765625,130.435546875,210.8608856201172
2017-06-28,33.86506652832031,63.392826080322266,3.745814561843872,47.69016647338867,49.51649856567383,152.17698669433594,18.8736629486084,124.59473419189453,29.169639587402344,143.80999755859375,15.340999603271484,13.229999542236328,5753.02978515625,132.31607055664062,212.7481689453125
2017-06-29,33.36578369140625,62.20304489135742,3.620666027069092,46.53936767578125,48.79650115966797,149.9922637939453,18.324792861938477,119.61978912353516,28.72406005859375,141.24000549316406,15.008999824523926,12.600000381469727,5653.02001953125,130.019775390625,210.87840270996094
2017-06-30,33.44474792480469,62.6026725769043,3.5683367252349854,46.135414123535156,48.400001525878906,149.93267822265625,18.247289657592773,120.27510833740234,28.847837448120117,141.44000244140625,14.940999984741211,12.479999542236328,5646.919921875,130.06704711914062,211.27157592773438
2017-07-03,33.323974609375,61.91243362426758,3.439239025115967,45.62824630737305,47.68299865722656,147.40032958984375,17.989686965942383,119.68438720703125,28.781822204589844,138.41000366210938,14.616999626159668,12.149999618530273,5596.9599609375,128.6968231201172,211.62982177734375
2017-07-04,33.323974609375,61.91243362426758,3.439239025115967,45.62824630737305,47.68299865722656,147.40032958984375,17.989686965942383,119.68438720703125,28.781822204589844,138.41000366210938,14.616999626159668,12.149999618530273,5596.9599609375,128.6968231201172,211.62982177734375
2017-07-05,33.46099853515625,62.73891067504883,3.5310635566711426,46.26344680786133,48.56999969482422,149.29710388183594,18.134538650512695,121.3550033569336,28.7323055267334,141.2100067138672,14.76099967956543,13.1899995803833,5648.81982421875,129.96302795410156,212.1190948486328
